,id,body,author,author_id,fav_count,created_at,updated_at,cleaned_body
0,152313600,"ülkesinin safrası, ne yaptığını bilmeyip herşeyi eline yüzüne bulaştıran sözde politikacısı",epiktetos1908,2185468,5,13.05.2023 19:22,,"ülkesinin safrası, ne yaptığını bilmeyip herşeyi eline yüzüne bulaştıran sözde politikacısı"
1,152314130,kime oy vereceğini en çok merak ettiklerim sıralamasında ikinci sırada yer alıyor. birincisi halen rütbeli askerler...,kendini arayan adamin kendi,842485,0,13.05.2023 19:35,,kime oy vereceğini en çok merak ettiklerim sıralamasında ikinci sırada yer alıyor. birincisi halen rütbeli askerler...
2,152315471,tam bir lise öğretmeni ne eksik ne fazla. sözde herşeyi biliyor ama gerçek dünyada çaresiz.,oekonomist,2041323,2,13.05.2023 20:10,,tam bir lise öğretmeni ne eksik ne fazla. sözde herşeyi biliyor ama gerçek dünyada çaresiz.
3,152315635,yahu ogan bile sonunda kalbinin doğru yerde olduğu gösterdi. cehennemin zebanilerine iyi bir tokat vurdu. sen hala sessizsin. tamam bir oy memleket partisine. ama diğer oy için neden kılıçdaroğlunu işaret etmiyorsun. hepimiz biliyoruz sana iftirayı atan erdoğan. ama diyelim muhalefet attı. seçimi erdoğan kazanirsa gerçekte siyasi gelecek görüyor musun. ya erdoğan'a yanasacaksin ya da biteceksin. ama kemal dede ile siyasi ortam şenlenecek. zor ama chp liderliğine bile oynarsın. inşallah yanilirim ama korkum erdoğan'la anlasman ve de erdoğan'ın sana chp liderligi sözü vermiş olması. muhtemelen kazanan erdoğan yavaş ile imamoğlunu içeri attıracak. sen de sessiz kalıp chp liderliğini kabul mü edeceksin,totolog,1935785,0,13.05.2023 20:14,,yahu ogan bile sonunda kalbinin doğru yerde olduğu gösterdi. cehennemin zebanilerine iyi bir tokat vurdu. sen hala sessizsin. tamam bir oy memleket partisine. ama diğer oy için neden kılıçdaroğlunu işaret etmiyorsun. hepimiz biliyoruz sana iftirayı atan erdoğan. ama diyelim muhalefet attı. seçimi erdoğan kazanirsa gerçekte siyasi gelecek görüyor musun. ya erdoğan'a yanasacaksin ya da biteceksin. ama kemal dede ile siyasi ortam şenlenecek. zor ama chp liderliğine bile oynarsın. inşallah yanilirim ama korkum erdoğan'la anlasman ve de erdoğan'ın sana chp liderligi sözü vermiş olması. muhtemelen kazanan erdoğan yavaş ile imamoğlunu içeri attıracak. sen de sessiz kalıp chp liderliğini kabul mü edeceksin
4,152316666,meral akşener'in tuzağına düşüp ata ittifakını bozan kişi. siyasi geleceği pek parlak görünmüyor. bu noktadan sonra toparlayamaz diye düşünüyorum.,intergalactic troll,2001254,1,13.05.2023 20:40,,meral akşener'in tuzağına düşüp ata ittifakını bozan kişi. siyasi geleceği pek parlak görünmüyor. bu noktadan sonra toparlayamaz diye düşünüyorum.
5,152318618,2024 yerel seçimlerinde ak parti izmir büyükşehir belediye başkanı adayı olacağını düşündüğüm kişi. at fav'a bekle,kasetten canli,1377448,5,13.05.2023 21:30,13.05.2023 21:31,2024 yerel seçimlerinde ak parti izmir büyükşehir belediye başkanı adayı olacağını düşündüğüm kişi. at fav'a bekle
6,152321699,"kazanamazlarsa adamın emdiği sütü burnundan getireceklerdi ben olsam bende istifa ederdim.büyük şamar oğlanı,günah keçisi,şeytan taşlama duvarı olacaktı,göze alınacak bir durum değildi.adamı salmadılar bi demokratik hakkını kullanamayan siyasetçi olarak yorumlayabiliriz.",fazy,2194641,2,13.05.2023 22:36,,"kazanamazlarsa adamın emdiği sütü burnundan getireceklerdi ben olsam bende istifa ederdim.büyük şamar oğlanı,günah keçisi,şeytan taşlama duvarı olacaktı,göze alınacak bir durum değildi.adamı salmadılar bi demokratik hakkını kullanamayan siyasetçi olarak yorumlayabiliriz."
7,152323680,"avukatı ve can yoldaşı fidel, erdoğan’a desteğini açıkladı twitter’dan :)",bambito,2167115,2,13.05.2023 23:13,,"avukatı ve can yoldaşı fidel, erdoğan’a desteğini açıkladı twitter’dan :)"
8,152323745,"kemal kılıçdaroğlu için ""yanına akplileri aldı"" demişti. partisinde vekil adayı yaptığı ve kendisine en yakın isimlerden biri olan fidel okan için ne düşünüyor acaba? fidel okan denen şahsın fatih tezcan ile boy boy fotoğrafları çıktığında sessiz kalmıştı. şimdi de yine çok sevdiği bu arkadaş erdoğan'a desteğini açıkladı.<br><br><a rel=""nofollow noopener"" class=""url"" target=""_blank"" href=""https://twitter.com/FidelOKAN/status/1657466411403431939?s=20"" title=""https://twitter.com/FidelOKAN/status/1657466411403431939?s=20"">fidel okan reisi için oy dileniyor</a><br><br>diyecek bir söz yok. chp'ye demediğini bırakmadın ancak partinin içinde atatürk ve inönü'ye iki ayyaş diyenlerle birlikte yol yürüyenlere ses çıkarmıyorsun.",onerh,2190439,1,13.05.2023 23:15,,"kemal kılıçdaroğlu için ""yanına akplileri aldı"" demişti. partisinde vekil adayı yaptığı ve kendisine en yakın isimlerden biri olan fidel okan için ne düşünüyor acaba? fidel okan denen şahsın fatih tezcan ile boy boy fotoğrafları çıktığında sessiz kalmıştı. şimdi de yine çok sevdiği bu arkadaş erdoğan'a desteğini açıkladı.fidel okan reisi için oy dileniyordiyecek bir söz yok. chp'ye demediğini bırakmadın ancak partinin içinde atatürk ve inönü'ye iki ayyaş diyenlerle birlikte yol yürüyenlere ses çıkarmıyorsun."
9,152324184,"iyi bir insan olabilir ama siyasi analiz ve okuma noktasında çok zayıf kaldığını 2018 seçimlerinde seçim sonrası iletişimi ile gördük, bu seçimde en azından partisi ata ittifakında olsa meclise girmeleri kesin diyebilirdim, ancak akşener masadan kalkınca kendisiyle ittifak kuracağını düşünerek zafer'i bırakıp gitti ve akşener geri dönünce tek başına girmek zorunda kaldılar bu da tamamen siyasi okumanın zayıflığından ve popülist siyaset gütmesinden kaynaklı.",sen sus laaan,2433133,1,13.05.2023 23:22,,"iyi bir insan olabilir ama siyasi analiz ve okuma noktasında çok zayıf kaldığını 2018 seçimlerinde seçim sonrası iletişimi ile gördük, bu seçimde en azından partisi ata ittifakında olsa meclise girmeleri kesin diyebilirdim, ancak akşener masadan kalkınca kendisiyle ittifak kuracağını düşünerek zafer'i bırakıp gitti ve akşener geri dönünce tek başına girmek zorunda kaldılar bu da tamamen siyasi okumanın zayıflığından ve popülist siyaset gütmesinden kaynaklı."
10,152308105,"türk siyasi tarihinin en büyük loserı. bir siyasetçi nasıl iki seçimde de cumhurbaşkanı adayı olup ikisinde de kendisini rezil edebilir? normalde adaylar seçimi kazanamayınca ya da oy oranları düşük olunca rezil olur. olay o da değil, 2018 seçimlerinde millet bu adama neden kazanamadın diye de kızmadı. kendisi hiçbir açıklama yapmadan bir gazeteciye “adam kazandı” dedi ve milleti o akşam yarı yolda bıraktığı için insanlar tepki gösterdi. 2018'de sandık başında sabahtan akşama kadar müşaitlik yapmış birisi olarak o akşamki hayal kırıklığımı bir ben bilirim. bugün de geldi 2 senedir sıfırdan parti kurup yürüttüğü, iyi kötü bir destekçi kitlesi yarattığı kampanyayı son iki gün kala pusulalar basıldıktan sonra çekildi. seçmenleri yine yarı yolda bıraktı ahaha delircem. ne yapıp edip en kötü kararı veriyor ve bir şekilde kendi kendini rezil ediyor gerçekten inanılmaz bir adam. eğer hırsı doğru yönetebilirseniz sizi başarıya ulaştırır ama böyle körü körüne kontrolsüz bir hırsla ancak kendinizi rezil edersiniz. nasıl bir hırssa bu, seçimden çekildin kendini rezil ettin hadi onu da anladım. kardeşim chp lehine çekil de hiç değilse insanlar biraz sana borçlu hissetsin, sana karşı olan duygularını tekrar gözden geçirsin, bi grup insan helal olsun desin, belki mecliste sana emanet oy versin. böylece hem itibarını biraz olsun toparla hem de oyunu biraz artır. ama yok gitti orada da en kötü kararı verip bunu yapmadı, bu sefer iyice millet bilendi. çekilme rezilliğinin üstüne bir de sözde tarafsız çekilerek rezilliği ikiye katladı. ulan bir de üstüne devam ediyor bu yanlışa. kk seni aramış, ulaşamamış. adam senin toplaman için şans veriyor açıp konuşsaydın belki chp lehine çekilir hem bakanlığını alırdın, hem seçmen barajı geçmen için yardımcı olurdu, hem ülke kazanırdı. adam gitti yine kendini en kötü içinde bulabileceği duruma düşürdü. hala dahi kk'nın telefonu açmayarak inat ediyor. zamanında çok kızdım ama bu adamı chp genel başkanı yapmayan chp delegelerinden özür diliyorum. varmış bir bildiğiniz agalar, eyvallah eyvallah…",vanity definitely my favourite sin,1784949,14,13.05.2023 17:04,13.05.2023 17:12,"türk siyasi tarihinin en büyük loserı. bir siyasetçi nasıl iki seçimde de cumhurbaşkanı adayı olup ikisinde de kendisini rezil edebilir? normalde adaylar seçimi kazanamayınca ya da oy oranları düşük olunca rezil olur. olay o da değil, 2018 seçimlerinde millet bu adama neden kazanamadın diye de kızmadı. kendisi hiçbir açıklama yapmadan bir gazeteciye “adam kazandı” dedi ve milleti o akşam yarı yolda bıraktığı için insanlar tepki gösterdi. 2018'de sandık başında sabahtan akşama kadar müşaitlik yapmış birisi olarak o akşamki hayal kırıklığımı bir ben bilirim. bugün de geldi 2 senedir sıfırdan parti kurup yürüttüğü, iyi kötü bir destekçi kitlesi yarattığı kampanyayı son iki gün kala pusulalar basıldıktan sonra çekildi. seçmenleri yine yarı yolda bıraktı ahaha delircem. ne yapıp edip en kötü kararı veriyor ve bir şekilde kendi kendini rezil ediyor gerçekten inanılmaz bir adam. eğer hırsı doğru yönetebilirseniz sizi başarıya ulaştırır ama böyle körü körüne kontrolsüz bir hırsla ancak kendinizi rezil edersiniz. nasıl bir hırssa bu, seçimden çekildin kendini rezil ettin hadi onu da anladım. kardeşim chp lehine çekil de hiç değilse insanlar biraz sana borçlu hissetsin, sana karşı olan duygularını tekrar gözden geçirsin, bi grup insan helal olsun desin, belki mecliste sana emanet oy versin. böylece hem itibarını biraz olsun toparla hem de oyunu biraz artır. ama yok gitti orada da en kötü kararı verip bunu yapmadı, bu sefer iyice millet bilendi. çekilme rezilliğinin üstüne bir de sözde tarafsız çekilerek rezilliği ikiye katladı. ulan bir de üstüne devam ediyor bu yanlışa. kk seni aramış, ulaşamamış. adam senin toplaman için şans veriyor açıp konuşsaydın belki chp lehine çekilir hem bakanlığını alırdın, hem seçmen barajı geçmen için yardımcı olurdu, hem ülke kazanırdı. adam gitti yine kendini en kötü içinde bulabileceği duruma düşürdü. hala dahi kk'nın telefonu açmayarak inat ediyor. zamanında çok kızdım ama bu adamı chp genel başkanı yapmayan chp delegelerinden özür diliyorum. varmış bir bildiğiniz agalar, eyvallah eyvallah…"
11,152308558,"kemal özkiraz'ı gözaltına aldırarak sarayın adamı olduğunu bir kez daha açık etmiştir.<br><br>bu ülkede savcılık sadece üst düzey akp'lilere yönelik hakaret vs. olduğunda harekete geçer ve muhalifler gözaltına alınır. bu ne muharrem sevgisidir.<br><br><a rel=""nofollow noopener"" class=""url"" target=""_blank"" href=""https://twitter.com/avrasyaanket/status/1657328271179104259"" title=""https://twitter.com/avrasyaanket/status/1657328271179104259"">https://twitter.com/…ket/status/1657328271179104259</a>",inanhatiplidegilim,2220878,5,13.05.2023 17:17,,kemal özkiraz'ı gözaltına aldırarak sarayın adamı olduğunu bir kez daha açık etmiştir.bu ülkede savcılık sadece üst düzey akp'lilere yönelik hakaret vs. olduğunda harekete geçer ve muhalifler gözaltına alınır. bu ne muharrem sevgisidir.https://twitter.com/…ket/status/1657328271179104259
12,152308619,2018'de ona oy veren herkesi yarı yolda bıraktı.<br>zafer partisi ile birlikte ittifak oluşturup aday oldu sonra ümit özdağı da yarı yolda bıraktı<br>şimdi onun peşinden gidenleri yarı yolda bıraktı.<br>bu yazdıklarımın ortak sonucu ise asla davranışlarının sorumluluğunu almadı. hep bahane sundu.<br>kişiliği oturmamış siyasete yakışmayan bir isim kendisi. çamur atar iz bırakır,orange brain,2454957,2,13.05.2023 17:20,,2018'de ona oy veren herkesi yarı yolda bıraktı.zafer partisi ile birlikte ittifak oluşturup aday oldu sonra ümit özdağı da yarı yolda bıraktışimdi onun peşinden gidenleri yarı yolda bıraktı.bu yazdıklarımın ortak sonucu ise asla davranışlarının sorumluluğunu almadı. hep bahane sundu.kişiliği oturmamış siyasete yakışmayan bir isim kendisi. çamur atar iz bırakır
13,152308626,"deneyimli seçmen tokatçısı.<br><br>güven boşa çıkarmada, bencil olmada, memleket adı altında kendi çıkarına çalışma konusunda iyidir. öyle biridir ki 2018'de verdiğiniz oya en atatürkçüsünü bile bin pişman ettirir.",film icabi canim,2477011,6,13.05.2023 17:20,,"deneyimli seçmen tokatçısı.güven boşa çıkarmada, bencil olmada, memleket adı altında kendi çıkarına çalışma konusunda iyidir. öyle biridir ki 2018'de verdiğiniz oya en atatürkçüsünü bile bin pişman ettirir."
14,152308841,"severdik, sevgimizi karşılıksız bıraktı. 2018 yılında açıklama yapmaktan imtina etti, o gün neler olduğuna dair kıytırık bir açıklama yaparak durumu geçiştirdi. olağanüstü genel kurulda chp liderliği için yarıştı, kılıçdaroğlu'nun delege hamlelerinden dolayı kaybetti. mecliste olsun isterdim bu seçimlere kadar. kılıçdaroğlu'na oy vermek istemeyenlere alternatif olarak çıktı, ancak alternatif olma durumu çok başka yerlere gitti. iftiralar ilk değil son da olmayacaktı sanki daha önce iftiraya uğramamış ya da rende binasının varlığından bi haber gibi davranması insanları aptal yerine koymaya çalışması da ayrı bir husus. <br><br>çekilecektin madem ama niye 3 gün kala çekiliyorsun, yurtdışı oyları ne olacak diye insan bir düşünür ya da açıklama yapar. bu bir basiretsizlik örneğidir. ben bu durumu ekipsizliğine bağlıyorum. yönlendireni yok, danışmanı yok, tek başına karar alıyor yapıyor, belki danışıyor ama danıştığı kişiler kendisini tatmin etmiyor entelektüel olarak. <br><br>nihayetinde geldiğimiz noktada siyasi olarak iyi hatırlanmayacaktır. şahsen ben yolun yarısına gelmiş birisi olarak gelecekte ince'yi iyi olarak hatırlamayacağım. ben de istemiyorum davutoğlu'nu ben de istemiyorum babacan'ı, karamollaoğlu'nu, dp'yi. ama gel gelelim bu seçim önemli be kardeşim, önemli, hayati. kişisel hırsların yol göstermesine izin verilmemeliydi. <br><br>yapılanlar ahlaksızca, işin kötüsü bu ahlaksızlıklar hepimiz tarafından ne kadar eleştirsek de kanıksanmış durumda, 3 dakika küfür edip geçiyoruz en uzunu bir gün sürüyor. bunu hepimizden daha iyi biliyor daha da kötüsü ben ince'nin geldiğimiz noktaya kadar yaptıklarının tamamını kendi iradesiyle yaptığına inanmıyorum, öyleyse bile bu bir yöneteme örneğidir. kılıçdaroğlu çok mu iyi hayır, rönesans mı yaşayacağız hayır, ama rte gidecek tekrar ediyorum rte gidecek. sadece rte değil, hırsızlar, yolsuzluk yapanlar, rüşvetçiler, godamanlar, ihale çocukları hepsi gidecekler. temennimiz yerlerine yenilerinin gelmemesi ki bence akp kadar olmasa da yenileri gelecektir çünkü bu memlektte bir ahlak sorunu mevcut. aslında sıkıntı ahlaki problemler bence a partisi b partisi değilde ahlaksız bir toplumuz ve bu da kanıksanmış durumda, ahlaksızlık toplumda, siyasette kabul gören bir adet haline geldi. <br><br>ince yönlendirilebilseydi iyi bir hatip idi, hitabeti kuvvetli bir siyasetçiydi, kendisini bu seçim döneminde muhafelete muhalefet ettiği için bu özelliği geri planda kaldı, biz onu nagehan'ı salvo manyağı yaptığı 2018 seçimlerindeki hitabeti ile hatırlayacağız. ama bu seçimler için bugün itibarı ile iyi hatırlanmayacaktır.",hamsinin kayaya vurdugu an,1435496,3,13.05.2023 17:26,,"severdik, sevgimizi karşılıksız bıraktı. 2018 yılında açıklama yapmaktan imtina etti, o gün neler olduğuna dair kıytırık bir açıklama yaparak durumu geçiştirdi. olağanüstü genel kurulda chp liderliği için yarıştı, kılıçdaroğlu'nun delege hamlelerinden dolayı kaybetti. mecliste olsun isterdim bu seçimlere kadar. kılıçdaroğlu'na oy vermek istemeyenlere alternatif olarak çıktı, ancak alternatif olma durumu çok başka yerlere gitti. iftiralar ilk değil son da olmayacaktı sanki daha önce iftiraya uğramamış ya da rende binasının varlığından bi haber gibi davranması insanları aptal yerine koymaya çalışması da ayrı bir husus. çekilecektin madem ama niye 3 gün kala çekiliyorsun, yurtdışı oyları ne olacak diye insan bir düşünür ya da açıklama yapar. bu bir basiretsizlik örneğidir. ben bu durumu ekipsizliğine bağlıyorum. yönlendireni yok, danışmanı yok, tek başına karar alıyor yapıyor, belki danışıyor ama danıştığı kişiler kendisini tatmin etmiyor entelektüel olarak. nihayetinde geldiğimiz noktada siyasi olarak iyi hatırlanmayacaktır. şahsen ben yolun yarısına gelmiş birisi olarak gelecekte ince'yi iyi olarak hatırlamayacağım. ben de istemiyorum davutoğlu'nu ben de istemiyorum babacan'ı, karamollaoğlu'nu, dp'yi. ama gel gelelim bu seçim önemli be kardeşim, önemli, hayati. kişisel hırsların yol göstermesine izin verilmemeliydi. yapılanlar ahlaksızca, işin kötüsü bu ahlaksızlıklar hepimiz tarafından ne kadar eleştirsek de kanıksanmış durumda, 3 dakika küfür edip geçiyoruz en uzunu bir gün sürüyor. bunu hepimizden daha iyi biliyor daha da kötüsü ben ince'nin geldiğimiz noktaya kadar yaptıklarının tamamını kendi iradesiyle yaptığına inanmıyorum, öyleyse bile bu bir yöneteme örneğidir. kılıçdaroğlu çok mu iyi hayır, rönesans mı yaşayacağız hayır, ama rte gidecek tekrar ediyorum rte gidecek. sadece rte değil, hırsızlar, yolsuzluk yapanlar, rüşvetçiler, godamanlar, ihale çocukları hepsi gidecekler. temennimiz yerlerine yenilerinin gelmemesi ki bence akp kadar olmasa da yenileri gelecektir çünkü bu memlektte bir ahlak sorunu mevcut. aslında sıkıntı ahlaki problemler bence a partisi b partisi değilde ahlaksız bir toplumuz ve bu da kanıksanmış durumda, ahlaksızlık toplumda, siyasette kabul gören bir adet haline geldi. ince yönlendirilebilseydi iyi bir hatip idi, hitabeti kuvvetli bir siyasetçiydi, kendisini bu seçim döneminde muhafelete muhalefet ettiği için bu özelliği geri planda kaldı, biz onu nagehan'ı salvo manyağı yaptığı 2018 seçimlerindeki hitabeti ile hatırlayacağız. ama bu seçimler için bugün itibarı ile iyi hatırlanmayacaktır."
15,152309294,"bugun burada kendisini muhalefete muhalefet etmekle suclayanlarin en az yarisi 14 mayis gecesi kk'nin yuzde 40 altinda kalip, secimi kaybettigi ortaya ciktiginda, ince'yi bitirmek icin bizzat y-chp tarafindan yapilan anketlerin tamaminin uydurma, sahte oldugu ortaya ciktiginda buraya gelip kendisinden ozur dileyecek. evet, y-chpliler, halktv, krt, sanatcimsi tipler, medya maymunlari seni linc ederken bir tekme de ben vurdum ya da sessiz kalarak ortak oldum diye ozur dileyecekler. muharrem ince ""secimleri 2. tura ben tasiyorum, en cok akp'den oy aliyorum"" dediginde hain, chp'nin oylarini boluyorsun, bak anketlerde kk yuzde 49 aliyor, sen cekilirsen yuzde 50'yi gecip secimi kazanacagiz diyenler y-chp adli igrenc olusumun tuzagina dustuklerini cok iyi anlayacak. sosyal medyadaki ciger bes para etmeyen lise mezunu bile olmayan, sanatcimsi tiplerin, namusu maasi kadar olan gasteci parcalarinin gazina gelip muharrem ince'ye iftira attiklari icin vicdan azabi cekecekler. <br><br>o 75lik kk'nin nasil balon oldugu, anketlerin ne kadar sahte oldugu ortaya ciktiginda, y-chp parcalanma surecine girecek. kk istifa etmesin diyen mezhepciler ile istifa etsin, yeter artik bu kepazelik diyen chpliler birbirine girerken, muharrem ince'nin yarim kalan sarkisi tekrar baslayacak, y-chp'nin fisini cekecek ve chp'lilerin dogal genel baskani olacak ve kk siyaset tarihinden silinip gidecek.",konigheinrich,1250444,4,13.05.2023 17:38,,"bugun burada kendisini muhalefete muhalefet etmekle suclayanlarin en az yarisi 14 mayis gecesi kk'nin yuzde 40 altinda kalip, secimi kaybettigi ortaya ciktiginda, ince'yi bitirmek icin bizzat y-chp tarafindan yapilan anketlerin tamaminin uydurma, sahte oldugu ortaya ciktiginda buraya gelip kendisinden ozur dileyecek. evet, y-chpliler, halktv, krt, sanatcimsi tipler, medya maymunlari seni linc ederken bir tekme de ben vurdum ya da sessiz kalarak ortak oldum diye ozur dileyecekler. muharrem ince ""secimleri 2. tura ben tasiyorum, en cok akp'den oy aliyorum"" dediginde hain, chp'nin oylarini boluyorsun, bak anketlerde kk yuzde 49 aliyor, sen cekilirsen yuzde 50'yi gecip secimi kazanacagiz diyenler y-chp adli igrenc olusumun tuzagina dustuklerini cok iyi anlayacak. sosyal medyadaki ciger bes para etmeyen lise mezunu bile olmayan, sanatcimsi tiplerin, namusu maasi kadar olan gasteci parcalarinin gazina gelip muharrem ince'ye iftira attiklari icin vicdan azabi cekecekler. o 75lik kk'nin nasil balon oldugu, anketlerin ne kadar sahte oldugu ortaya ciktiginda, y-chp parcalanma surecine girecek. kk istifa etmesin diyen mezhepciler ile istifa etsin, yeter artik bu kepazelik diyen chpliler birbirine girerken, muharrem ince'nin yarim kalan sarkisi tekrar baslayacak, y-chp'nin fisini cekecek ve chp'lilerin dogal genel baskani olacak ve kk siyaset tarihinden silinip gidecek."
16,152309507,"hakkında asılsız ithamlarda bulunan şerefsiz soysuz kişiler tek tek gözaltına alınmaya başladı. iktidar tâbi ki bunu inceye oy atacakları etkilemek için yapıyordur buna sözüm yok ama şerefsiz soysuz güya muhaliflerin arkasından gidenler siz hiç utanmıyor musunuz, hiç mi haysiyetiniz şerefiniz yok. utanmadan da oy istiyorsunuz hala. sizler akp'den beter çıkacaksınız. hepinize yazıklar olsun.",skytiret,955749,5,13.05.2023 17:44,,"hakkında asılsız ithamlarda bulunan şerefsiz soysuz kişiler tek tek gözaltına alınmaya başladı. iktidar tâbi ki bunu inceye oy atacakları etkilemek için yapıyordur buna sözüm yok ama şerefsiz soysuz güya muhaliflerin arkasından gidenler siz hiç utanmıyor musunuz, hiç mi haysiyetiniz şerefiniz yok. utanmadan da oy istiyorsunuz hala. sizler akp'den beter çıkacaksınız. hepinize yazıklar olsun."
17,152310134,"2018 seçimlerinden önce cumhurbaşkanı, bütün büyük anket firmalarının sahiplerini toplayıp, siz anket sonuçlarını bizim lehimize %45 bandında gösterin gerisi biz hallederiz, demişti. oysa oyları bana göre 40'ın üzerine çıkmıyordu bile. artık nasıl “halledeceğini” siz tahmin edin. <br><br>seçim akşamında daha sandıklarda sayım bitmeden, rte ve etrafı zafer konuşmaları yapmaya başlamışlardı. çünkü “halletmişlerdi”. <br><br>bu muharrem bey ise, umut dolu seçmenini resmen ortalıkta sahipsiz bırakarak kaybolmuştu ve hepinizin bildiği o <a class=""b"" href=""/?q=adam+kazand%c4%b1"">adam kazandı</a> skandalına imza atmıştı. <br><br>bir kere satan her zaman satar genellemesine başvurarak, ki genellemeleri hiç sevmem, bu seçimde de bir şeyleri bok edeceğini düşünüyordum. keşke yanılsaydım. <br><br>yurt dışı seçmenleri oylarını kullandıktan sonra, ülkemizdeki seçime sadece 2 gün kala adaylıktan çekildiğini ve bunu da muhalefetin mağlubiyetine bahane olmamak adına yaptığını ifade etti. bölücüleri, pkklıları, fetöcüleri sevindirmeyin diyerek kemal kılıçdaroğlu ve chp'ye iftiralar yağdırdı. <br><br>bu karakteri tam olmamış şahıs, yapmam dediği ne varsa yapmaya yemin etmiş. adaylıktan çekilmeyi bile beceremeyen bu kişi, çekildiğini sandığında aslında kendi seçmenine yeniden ihanet ettiğinin farkında olamayacak kadar zavallı. 2018'de verdiğim oy zıkkım olsun, burnundan gelsin. <br><br>bunun yanında yürüyecek herkes birgün mutlaka ihaneti tadacaktır.",herera,1912150,6,13.05.2023 18:00,,"2018 seçimlerinden önce cumhurbaşkanı, bütün büyük anket firmalarının sahiplerini toplayıp, siz anket sonuçlarını bizim lehimize %45 bandında gösterin gerisi biz hallederiz, demişti. oysa oyları bana göre 40'ın üzerine çıkmıyordu bile. artık nasıl “halledeceğini” siz tahmin edin. seçim akşamında daha sandıklarda sayım bitmeden, rte ve etrafı zafer konuşmaları yapmaya başlamışlardı. çünkü “halletmişlerdi”. bu muharrem bey ise, umut dolu seçmenini resmen ortalıkta sahipsiz bırakarak kaybolmuştu ve hepinizin bildiği o adam kazandı skandalına imza atmıştı. bir kere satan her zaman satar genellemesine başvurarak, ki genellemeleri hiç sevmem, bu seçimde de bir şeyleri bok edeceğini düşünüyordum. keşke yanılsaydım. yurt dışı seçmenleri oylarını kullandıktan sonra, ülkemizdeki seçime sadece 2 gün kala adaylıktan çekildiğini ve bunu da muhalefetin mağlubiyetine bahane olmamak adına yaptığını ifade etti. bölücüleri, pkklıları, fetöcüleri sevindirmeyin diyerek kemal kılıçdaroğlu ve chp'ye iftiralar yağdırdı. bu karakteri tam olmamış şahıs, yapmam dediği ne varsa yapmaya yemin etmiş. adaylıktan çekilmeyi bile beceremeyen bu kişi, çekildiğini sandığında aslında kendi seçmenine yeniden ihanet ettiğinin farkında olamayacak kadar zavallı. 2018'de verdiğim oy zıkkım olsun, burnundan gelsin. bunun yanında yürüyecek herkes birgün mutlaka ihaneti tadacaktır."
18,152310395,"(bkz: <a class=""b"" href=""/?q=ince%27ye+iftira+at%c4%b1ld%c4%b1%c4%9f%c4%b1n%c4%b1n+ortaya+%c3%a7%c4%b1kmas%c4%b1"">ince'ye iftira atıldığının ortaya çıkması</a>)",mematiumrede,1274326,1,13.05.2023 18:07,13.05.2023 18:58,(bkz: ince'ye iftira atıldığının ortaya çıkması)
19,152313055,"akp ne kadar din fetişizmi yapıyorsa sen de o kadar atatürk fetişizmi yapıyorsun. onlar dini ne kadar anlamadıysa sen de o kadar atatürk'ü anlamadın. <br><br><a rel=""nofollow noopener"" class=""url"" target=""_blank"" href=""https://twitter.com/vekilince/status/1657385746976710657?s=46&t=yWLIhYbKzJ_ccTsLmdmyJw"" title=""https://twitter.com/vekilince/status/1657385746976710657?s=46&t=yWLIhYbKzJ_ccTsLmdmyJw"">https://twitter.com/…?s=46&t=ywlihybkzj_cctslmdmyjw</a>",arttrade,1585140,3,13.05.2023 19:08,,akp ne kadar din fetişizmi yapıyorsa sen de o kadar atatürk fetişizmi yapıyorsun. onlar dini ne kadar anlamadıysa sen de o kadar atatürk'ü anlamadın. https://twitter.com/…?s=46&t=ywlihybkzj_cctslmdmyjw
20,152305146,"bulundugu ittifaktan whatsapp mesajiyla ayrilan bir insandir kendisi. ""optum kib bye"" tarzina alisik yani. ulkenin basina gecse demekki ilk krizde ""ben bu baskiya dayanamiyorum, finlandiya'ya gidiyorum cocuklar. hadi saglicakla"" diyecek",predictably irrational,1094607,0,13.05.2023 15:40,,"bulundugu ittifaktan whatsapp mesajiyla ayrilan bir insandir kendisi. ""optum kib bye"" tarzina alisik yani. ulkenin basina gecse demekki ilk krizde ""ben bu baskiya dayanamiyorum, finlandiya'ya gidiyorum cocuklar. hadi saglicakla"" diyecek"
21,152305198,2018 seçimlerinde adam kazandı diyip kaybolduğunda bile savundum kendisini. ama bu seçimde yaptıklarını affedemem. siyaset arenasındaki pişmanlıklarıma eklenmiş oldu.,sent my soul away,740247,1,13.05.2023 15:42,,2018 seçimlerinde adam kazandı diyip kaybolduğunda bile savundum kendisini. ama bu seçimde yaptıklarını affedemem. siyaset arenasındaki pişmanlıklarıma eklenmiş oldu.
22,152305661,linci bitmiştir. adam rahat nefes aldı. linç tayfa oğan’a sardı. bugün oğan’a linç dozu allahu ekber dağlarına çıktı. kılışlar tayfa linçle oy arttırma stratejisi uyguluyor. ellerinde patlayacak gibi görünüyor.,la galibe illallah,3011618,4,13.05.2023 15:54,,linci bitmiştir. adam rahat nefes aldı. linç tayfa oğan’a sardı. bugün oğan’a linç dozu allahu ekber dağlarına çıktı. kılışlar tayfa linçle oy arttırma stratejisi uyguluyor. ellerinde patlayacak gibi görünüyor.
