,id,body,author,author_id,fav_count,created_at,updated_at,cleaned_body
0,152870672,"ülkenin yarısının terör sempatizanı olduğuna inanan seçmen kitlesi var. bu iş artık siyaseti aştı, sosyolojik ve psikolojik vaka haline geldi.",meloist,1470828,19,27.05.2023 16:50,,"ülkenin yarısının terör sempatizanı olduğuna inanan seçmen kitlesi var. bu iş artık siyaseti aştı, sosyolojik ve psikolojik vaka haline geldi."
1,152871530,"bu saatten sonra secilmeli hatta kk adayliktan cekilmeli. hatta ulkenin %60i tutuklanmali, bosluk paki, afgan ve suriyelilerle doldurulmalidir.",benettimsenetme,1843018,1,27.05.2023 17:18,,"bu saatten sonra secilmeli hatta kk adayliktan cekilmeli. hatta ulkenin %60i tutuklanmali, bosluk paki, afgan ve suriyelilerle doldurulmalidir."
2,152872976,falan filan üniversitesinin 4 yıllık ekonomi bölümü mezunu olup koca ülkenin ekonomisini batırmayı başaran yüce zat. allah seni içinde bulunduğumuz ekonomik duruma benzetsin.,calisperas,2307411,6,27.05.2023 18:06,,falan filan üniversitesinin 4 yıllık ekonomi bölümü mezunu olup koca ülkenin ekonomisini batırmayı başaran yüce zat. allah seni içinde bulunduğumuz ekonomik duruma benzetsin.
3,152873824,"erdoğan ‘ne yapabilirim?’ diye sordu<br><br>cumhurbaşkanı erdoğan, cumhurbaşkanı adaylığından çekilme kararı üzerine <a class=""b"" href=""/?q=muharrem+ince"">muharrem ince</a>’yi aramıştı. ince’yi <a class=""b"" href=""/?q=kemal+k%c4%b1l%c4%b1%c3%a7daro%c4%9flu"">kemal kılıçdaroğlu</a> da aramıştı. muharrem ince’nin yakın çevresine, iki liderle görüşmesine ilişkin olarak şu değerlendirmeyi yaptığı söyleniyor. “erdoğan aradı. annemin hasta olduğunu öğrenmiş. geçmiş olsun, dedi. annen için ne yapabilirim, diye sordu. senin için ne yapabilirim, diye sordu. kemal bey aradı beni bir gün sonra, tandoğan mitingine davet etti.”<br><br>işte iki lider, iki farklı yaklaşım.<br><br>her şey siyaset değil. insani çizgi başka bir şey.<br><br>mesut yılmaz’ın anlattıkları<br><br><a class=""b"" href=""/?q=mesut+y%c4%b1lmaz"">mesut yılmaz</a>, erdoğan’ın cumhurbaşkanlığı törenine gelmişti. yılmaz’ı tanıyan bazı meslektaşlarımız bu durumu yadırgamıştı. mesut yılmaz onların bu tavrını fark etti. “oğlum intihar ettiğinde tayyip bey, o acılı günlerimizle benden daha çok ilgilendi. insanlığını unutamam” demişti.<br><br>erdoğan işte böyle bir insan.<br><br><a rel=""nofollow noopener"" class=""url"" target=""_blank"" href=""https://www.hurriyet.com.tr/yazarlar/abdulkadir-selvi/erdogani-neden-devirmek-istiyorlar-42273577"" title=""https://www.hurriyet.com.tr/yazarlar/abdulkadir-selvi/erdogani-neden-devirmek-istiyorlar-42273577"">https://www.hurriyet.com.tr/…ek-istiyorlar-42273577</a>",veyyoz,945942,0,27.05.2023 18:29,,"erdoğan ‘ne yapabilirim?’ diye sorducumhurbaşkanı erdoğan, cumhurbaşkanı adaylığından çekilme kararı üzerine muharrem ince’yi aramıştı. ince’yi kemal kılıçdaroğlu da aramıştı. muharrem ince’nin yakın çevresine, iki liderle görüşmesine ilişkin olarak şu değerlendirmeyi yaptığı söyleniyor. “erdoğan aradı. annemin hasta olduğunu öğrenmiş. geçmiş olsun, dedi. annen için ne yapabilirim, diye sordu. senin için ne yapabilirim, diye sordu. kemal bey aradı beni bir gün sonra, tandoğan mitingine davet etti.”işte iki lider, iki farklı yaklaşım.her şey siyaset değil. insani çizgi başka bir şey.mesut yılmaz’ın anlattıklarımesut yılmaz, erdoğan’ın cumhurbaşkanlığı törenine gelmişti. yılmaz’ı tanıyan bazı meslektaşlarımız bu durumu yadırgamıştı. mesut yılmaz onların bu tavrını fark etti. “oğlum intihar ettiğinde tayyip bey, o acılı günlerimizle benden daha çok ilgilendi. insanlığını unutamam” demişti.erdoğan işte böyle bir insan.https://www.hurriyet.com.tr/…ek-istiyorlar-42273577"
4,152874328,köpek havlatiyormus koca kurtmuş bak bak. iki kişi kaldılar koca kurdunuz çıksaya meydanlarda ezikledigi bay kemal'in karşısına. bu soruyu sorsana benim taptığım lider niye çıkamıyor bay bay kemal'in karşısına diye kendisine.,desifreolannick,2891159,0,27.05.2023 18:40,,köpek havlatiyormus koca kurtmuş bak bak. iki kişi kaldılar koca kurdunuz çıksaya meydanlarda ezikledigi bay kemal'in karşısına. bu soruyu sorsana benim taptığım lider niye çıkamıyor bay bay kemal'in karşısına diye kendisine.
5,152874574,"arkadaşlar boşunuza kendinizi yırtmayın. ben size açık ve net olarak söyleyeyim bazı gerçekleri. bu dünya tarihinde de böyle olmuştur. şimdi kitleler iki türlü uzlaşma sağlarlar. <br><br>1. vatan uğruna birleşenler. mustafa kemal atatürk örneğinde olduğu gibi. şeriatçısı, seküleri, komünisti, milliyetçisi, bilmem nesi vs. tek bir liderde birleşti. bu liderde gereğini yaptı. e vatan kurtulunca da bu grupların tamamında şöyle bir durum oluştu. büyük bir kısmı liderde kaldı. öbür kısımlarda koparak kendi yollarına gittiler. işte bir grup terakkiperver fırkayı kurdu. öbür grup şeyh sait isyanı yaptı. beriki menemen yok dersim vs. diye gitti. <br><br>2. çıkar uğruna birleşenler. cumhur ve millet ittifakının ikisi de çıkar uğruna birleşenlerdir ama konumuz şu an tayyip erdoğan. eğer ki her kesimden güçlü kişiler bir liderin etrafında çıkar uğruna birleşiyorlarsa o zaman lideri kendilerine benzetmek ister. recep tayyip erdoğan bu sebeple bütün siyasi kariyeri boyunca keskin dönüşümler geçirdi. dönem dönem bakalım:<br><br>1. fethullahçılar ve neo-liberalcilerle beraber olduğu ılımlı demokrat erdoğan portresi.<br><br>2. hdp ve fethullahçılarla beraber olduğu kürt açılımcısı anti milliyetçi erdoğan.<br><br>3. kısa bir dönem cemaatlerle beraber takıldığı tam ümmetçi, anti - laik, anti milliyetçi erdoğan var.<br><br>4. en sonda da mhp ile beraber takılan muhafazakar milliyetçi erdoğan. bu arada öbür dönemde şayet seçimi koparırsa bunu daha çok hissedeceğiz çünkü mhp, ak partiden kaçan oyları mıknatıs gibi kendine çekti. %2'yi zor görür denilen mhp şu an ak partinin ve erdoğan'ın neredeyse bütün iplerini tutuyor, tutacak, tutmaya da devam edecek gibi duruyor. neden? çünkü ak parti %35, mhp %14 e birleştir %49.5'luk bir oran yakaladılar. mhp döndüğü anda bbp, yrp, hüda-par vs. hiçbiri bir halta yaramıyor. e bu oyla mhp, iyi parti ile barışıp chp'ye dönerse çok daha büyük bir komedi filmi çıkıyor ortaya. en ortalama senaryoda da mhp, iyi parti ile kendi aralarında birleşirse bu sefer bütün meclis kilitleniyor. yani neymiş tayyip erdoğan, mhp'yi bırakamazmış. hadi eskiden mhp güçsüz kaldı, tayyip'e ihtiyacı var diyorduk. bu seçimle gözüktü ki mhp'nin erdoğan'a ihtiyacı pek yok. iç işleri bakanlığını zaten kendine bağladı. istedikleri kadar sağlık menzil'e, eğitim erenköy'e bilmem nereye gitsin. silahlı adam her zaman maçı alır arkadaş bu kadar basit. <br><br>o yüzden uzun zamandır ortada tayyip erdoğan diye biri yok. tayyip erdoğan adı altında birçok kişi var. ha avantaj noktası şu. milliyetçi politikalar bu ülkenin genleriyle örtüşüyor. kürt açılımı döneminde de oyları topladı ama bir yerden sonra gol yemeye başlamıştı. buradan kolay kolay gol yemez. ekonomi zorlar ama milliyetçilik bir yere kadar işe yarıyor. (tabii büyük bir ekonomik vurgun gelmezse. o kısım bayağı şüpheli.) ancak bu göçmenler meselesi çok sıkıntı. ak partinin oylarının aşırı derecede düşmesindeki baş aktör işte bu göçmen meselesidir. tayyip erdoğan'ın direkt olarak ilk turda seçilememesinin sebebi de bu göçmen meselesidir. ikinci tura bakacağız artık neymiş ne değilmiş şimdi mevzu bu değil. <br><br>yani çıkar üzere birleşmeler sağlandığında böyle oluyor. sen ortakları sömürdüğünü zannederken ufak ufak bütün ortaklar seni vantuzlamaya başlıyor. semiriyor semiriyor bir gün seni ele geçirmeye başlıyor. fethullah gülen'in ülkede bu kadar büyük bir oy potansiyeli olmadığı için kesik yemesi kolay olmuştu. hdp'de de birliktelik zarar vermeye başlamıştı artık. mhp mevzusu ise şu anlık tamamen mhp'nin lehine sonuçlandı gözüküyor. artık tayyip erdoğan buradan kolay kolay dönemez. dönerse de son dönüşü olur. <br><br>bu yüzden tek suçluyu erdoğan olarak görmeyin. şu anlık sadece paratoner işlevinde gözüküyor. arkasındaki kişiler esas olay.",fucking battery,1271365,5,27.05.2023 18:47,,"arkadaşlar boşunuza kendinizi yırtmayın. ben size açık ve net olarak söyleyeyim bazı gerçekleri. bu dünya tarihinde de böyle olmuştur. şimdi kitleler iki türlü uzlaşma sağlarlar. 1. vatan uğruna birleşenler. mustafa kemal atatürk örneğinde olduğu gibi. şeriatçısı, seküleri, komünisti, milliyetçisi, bilmem nesi vs. tek bir liderde birleşti. bu liderde gereğini yaptı. e vatan kurtulunca da bu grupların tamamında şöyle bir durum oluştu. büyük bir kısmı liderde kaldı. öbür kısımlarda koparak kendi yollarına gittiler. işte bir grup terakkiperver fırkayı kurdu. öbür grup şeyh sait isyanı yaptı. beriki menemen yok dersim vs. diye gitti. 2. çıkar uğruna birleşenler. cumhur ve millet ittifakının ikisi de çıkar uğruna birleşenlerdir ama konumuz şu an tayyip erdoğan. eğer ki her kesimden güçlü kişiler bir liderin etrafında çıkar uğruna birleşiyorlarsa o zaman lideri kendilerine benzetmek ister. recep tayyip erdoğan bu sebeple bütün siyasi kariyeri boyunca keskin dönüşümler geçirdi. dönem dönem bakalım:1. fethullahçılar ve neo-liberalcilerle beraber olduğu ılımlı demokrat erdoğan portresi.2. hdp ve fethullahçılarla beraber olduğu kürt açılımcısı anti milliyetçi erdoğan.3. kısa bir dönem cemaatlerle beraber takıldığı tam ümmetçi, anti - laik, anti milliyetçi erdoğan var.4. en sonda da mhp ile beraber takılan muhafazakar milliyetçi erdoğan. bu arada öbür dönemde şayet seçimi koparırsa bunu daha çok hissedeceğiz çünkü mhp, ak partiden kaçan oyları mıknatıs gibi kendine çekti. %2'yi zor görür denilen mhp şu an ak partinin ve erdoğan'ın neredeyse bütün iplerini tutuyor, tutacak, tutmaya da devam edecek gibi duruyor. neden? çünkü ak parti %35, mhp %14 e birleştir %49.5'luk bir oran yakaladılar. mhp döndüğü anda bbp, yrp, hüda-par vs. hiçbiri bir halta yaramıyor. e bu oyla mhp, iyi parti ile barışıp chp'ye dönerse çok daha büyük bir komedi filmi çıkıyor ortaya. en ortalama senaryoda da mhp, iyi parti ile kendi aralarında birleşirse bu sefer bütün meclis kilitleniyor. yani neymiş tayyip erdoğan, mhp'yi bırakamazmış. hadi eskiden mhp güçsüz kaldı, tayyip'e ihtiyacı var diyorduk. bu seçimle gözüktü ki mhp'nin erdoğan'a ihtiyacı pek yok. iç işleri bakanlığını zaten kendine bağladı. istedikleri kadar sağlık menzil'e, eğitim erenköy'e bilmem nereye gitsin. silahlı adam her zaman maçı alır arkadaş bu kadar basit. o yüzden uzun zamandır ortada tayyip erdoğan diye biri yok. tayyip erdoğan adı altında birçok kişi var. ha avantaj noktası şu. milliyetçi politikalar bu ülkenin genleriyle örtüşüyor. kürt açılımı döneminde de oyları topladı ama bir yerden sonra gol yemeye başlamıştı. buradan kolay kolay gol yemez. ekonomi zorlar ama milliyetçilik bir yere kadar işe yarıyor. (tabii büyük bir ekonomik vurgun gelmezse. o kısım bayağı şüpheli.) ancak bu göçmenler meselesi çok sıkıntı. ak partinin oylarının aşırı derecede düşmesindeki baş aktör işte bu göçmen meselesidir. tayyip erdoğan'ın direkt olarak ilk turda seçilememesinin sebebi de bu göçmen meselesidir. ikinci tura bakacağız artık neymiş ne değilmiş şimdi mevzu bu değil. yani çıkar üzere birleşmeler sağlandığında böyle oluyor. sen ortakları sömürdüğünü zannederken ufak ufak bütün ortaklar seni vantuzlamaya başlıyor. semiriyor semiriyor bir gün seni ele geçirmeye başlıyor. fethullah gülen'in ülkede bu kadar büyük bir oy potansiyeli olmadığı için kesik yemesi kolay olmuştu. hdp'de de birliktelik zarar vermeye başlamıştı artık. mhp mevzusu ise şu anlık tamamen mhp'nin lehine sonuçlandı gözüküyor. artık tayyip erdoğan buradan kolay kolay dönemez. dönerse de son dönüşü olur. bu yüzden tek suçluyu erdoğan olarak görmeyin. şu anlık sadece paratoner işlevinde gözüküyor. arkasındaki kişiler esas olay."
6,152874676,"(bkz: <a class=""b"" href=""/?q=e%c4%9fikdat%c3%b6r"">eğikdatör</a>)<br><br><a rel=""nofollow noopener"" class=""url"" target=""_blank"" href=""https://soz.lk/i/nwpc3qwq"" title=""https://soz.lk/i/nwpc3qwq"">görsel</a>",sikimde degil,1417703,0,27.05.2023 18:49,,(bkz: eğikdatör)görsel
7,152876007,kazanırsa üzülmem aksine yine sevinirim çünkü bu ekonomik gidişatın sonu iflas olacak ve ben iflas ilan edildiği gün akplilerin tepkilerini görmek istiyorum,khradein,1938203,13,27.05.2023 19:37,,kazanırsa üzülmem aksine yine sevinirim çünkü bu ekonomik gidişatın sonu iflas olacak ve ben iflas ilan edildiği gün akplilerin tepkilerini görmek istiyorum
8,152879589,"(bkz: <a class=""b"" href=""/?q=the+walking+dead"">the walking dead</a>)<br><br><a rel=""nofollow noopener"" class=""url"" target=""_blank"" href=""https://soz.lk/i/0nwqi779"" title=""https://soz.lk/i/0nwqi779"">görsel</a>",sikimde degil,1417703,3,27.05.2023 21:30,,(bkz: the walking dead)görsel
9,152880606,"--- <a class=""b"" href=""/?q=spoiler"">spoiler</a> ---<br><br>onlar hep geri aldı, şimdi sen verdiğin yetkiyi geri al.<br><br>--- <a class=""b"" href=""/?q=spoiler"">spoiler</a> ---<br><br><a rel=""nofollow noopener"" class=""url"" target=""_blank"" href=""https://twitter.com/saadetpartisi/status/1662463821368160259?s=46&t=JFczaaczrthZ3k4e_ZMfpA"" title=""https://twitter.com/saadetpartisi/status/1662463821368160259?s=46&t=JFczaaczrthZ3k4e_ZMfpA"">geri al, geri al!</a><br><br>verdiğin yetkiyi geri al.<br><br>bu vatan çok büyük vatan.<br><br>göreceksin.<br><br><a class=""b"" href=""/?q=geliyor+gelmekte+olan"">geliyor gelmekte olan</a>!",seven sisters,984880,0,27.05.2023 21:59,,"--- spoiler ---onlar hep geri aldı, şimdi sen verdiğin yetkiyi geri al.--- spoiler ---geri al, geri al!verdiğin yetkiyi geri al.bu vatan çok büyük vatan.göreceksin.geliyor gelmekte olan!"
